,date,open,high,low,close,volume,oi,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,SMA_14,SMA_28,WMA_14,SMA_44,VWAP_D,RSI_14,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
0,2021-11-25 11:45:00+05:30,100.0,100.0,100.0,100.0,0,0,0.0,1,,,,,,,,,,,,0.02,0
1,2021-11-25 12:15:00+05:30,100.0,100.0,100.0,100.0,0,0,,1,,,,,,,,,,100.0,,0.02,0
2,2021-11-25 12:45:00+05:30,100.0,109.25,100.0,103.95,1300,1100,,1,,,,,,,,104.4,,100.0,,0.04,0
3,2021-11-25 13:15:00+05:30,103.95,105.85,103.9,103.9,200,1100,,1,,,,,,,,104.42,,100.0,,0.04,0
4,2021-11-25 13:45:00+05:30,103.9,103.9,103.9,103.9,0,1100,,1,,,102.35,,,,,104.42,,100.0,,0.04,0
5,2021-11-25 14:15:00+05:30,103.9,103.9,90.95,90.95,500,1200,,1,,,100.53999999999999,,,,,102.13166666666667,,,109.25,0.02,1
6,2021-11-25 14:45:00+05:30,90.95,97.0,90.95,97.0,900,2100,,1,,,99.94,,,,,99.91321839080462,,,108.884,0.02,0
7,2021-11-25 15:15:00+05:30,97.0,98.55,92.0,92.0,1100,2500,90.025,1,90.025,,97.55,,,,,98.33750000000002,,,108.52532,0.02,0
8,2021-11-26 09:45:00+05:30,149.15,163.35,144.0,147.45,1600,2900,138.98214285714286,1,138.98214285714286,,106.25999999999999,,,,,151.6,,90.95,,0.02,1
9,2021-11-26 10:15:00+05:30,147.45,179.15,147.45,176.55,1400,3200,146.17755102040817,1,146.17755102040817,,120.79,,,,,159.12111111111113,,92.0,,0.04,0
10,2021-11-26 10:45:00+05:30,178.9,185.0,175.0,175.0,1200,3400,163.89504373177843,1,163.89504373177843,,137.6,,,,,164.61031746031748,,95.486,,0.06,0
11,2021-11-26 11:15:00+05:30,175.0,182.0,162.45,166.8,1900,3100,163.89504373177843,1,163.89504373177843,,151.56,,,,,166.4188524590164,,100.85684,,0.06,0
12,2021-11-26 11:45:00+05:30,166.8,167.0,146.75,160.5,1800,3300,173.99394746236686,-1,,173.99394746236686,165.26,,,,,164.51962025316456,,105.9054296,,0.06,0
13,2021-11-26 12:15:00+05:30,160.5,161.6,149.15,149.15,600,3100,171.82695496774303,-1,,171.82695496774303,165.59999999999997,126.22500000000001,,140.01333333333335,,163.72764705882352,,110.651103824,,0.06,0
14,2021-11-26 12:45:00+05:30,149.15,149.15,143.75,143.75,300,3000,161.32310425806546,-1,,161.32310425806546,159.03999999999996,129.35,,142.35000000000002,,163.10795454545453,65.0498796009632,115.11203759456001,,0.06,0
15,2021-11-26 13:15:00+05:30,143.75,175.75,143.75,175.75,1000,3400,142.4301963502296,1,142.4301963502296,,159.18999999999997,134.7607142857143,,148.5366666666667,,163.3095238095238,71.74819789951017,119.3053153388864,,0.06,0
16,2021-11-26 13:45:00+05:30,175.75,197.0,175.75,181.0,1700,3300,168.49373972876825,1,168.49373972876825,,162.02999999999997,140.2642857142857,,154.70190476190479,,166.45434782608694,72.67352385560115,123.24699641855322,,0.08,0
17,2021-11-26 14:15:00+05:30,181.0,191.65,167.65,182.0,2400,3400,168.49373972876825,1,168.49373972876825,,166.32999999999998,145.84285714285713,,160.26666666666668,,168.8679856115108,72.8558922355019,129.14723670506896,,0.08,0
18,2021-11-26 14:45:00+05:30,182.0,226.7,182.0,220.7,4500,4500,181.88825775991137,1,181.88825775991137,,180.63999999999996,154.18571428571428,,170.24761904761905,,178.87853260869565,78.76278536378084,134.57545776866345,,0.1,0
19,2021-11-26 15:15:00+05:30,220.7,220.7,213.8,220.0,2100,4200,197.01136379420976,1,197.01136379420976,,195.88999999999996,163.40357142857144,,179.02285714285716,,182.90317073170732,78.43032542703618,143.7879119917971,,0.1,0
20,2021-11-29 09:15:00+05:30,249.0,281.85,249.0,279.0,800,4900,239.2418832521798,1,239.2418832521798,,216.53999999999996,176.40357142857144,,194.43571428571428,,269.95,84.40527881201466,152.0791207926174,,0.12000000000000001,0
21,2021-11-29 09:45:00+05:30,279.0,279.0,225.15,225.15,200,4800,282.21052864098874,-1,,282.21052864098874,225.36999999999998,185.91428571428574,,200.93523809523808,,264.58,66.34195807554742,167.65162629750333,,0.12000000000000001,0
22,2021-11-29 10:15:00+05:30,225.15,230.0,225.15,230.0,100,4800,254.09831026370463,-1,,254.09831026370463,234.96999999999997,191.8107142857143,,206.8133333333333,,261.2893939393939,67.02639762308186,181.35543114180294,,0.12000000000000001,0
23,2021-11-29 10:45:00+05:30,230.0,233.5,228.0,233.5,600,4800,254.09831026370463,-1,,254.09831026370463,237.52999999999997,195.87857142857143,,212.37190476190474,,250.83431372549018,67.53939349187051,193.4147794047866,,0.12000000000000001,0
24,2021-11-29 11:15:00+05:30,233.5,233.5,204.5,204.5,200,4900,243.30284019374218,-1,,243.30284019374218,234.42999999999998,197.9857142857143,,213.52142857142857,,246.97456140350874,59.30630181316773,204.0270058762122,,0.12000000000000001,0
25,2021-11-29 11:45:00+05:30,204.5,218.1,203.6,209.45,400,4900,233.752434451779,-1,,233.752434451779,220.51999999999998,201.03214285714284,,215.05,,240.6108695652174,60.19817009477696,,281.85,0.02,1
26,2021-11-29 12:15:00+05:30,209.45,209.45,209.45,209.45,0,4900,229.08065810152488,-1,,229.08065810152488,217.37999999999997,204.5285714285714,,216.17238095238093,,240.6108695652174,60.19817009477696,,280.285,0.02,0
27,2021-11-29 12:45:00+05:30,209.45,220.0,202.0,210.0,700,4700,229.08065810152488,-1,,229.08065810152488,213.37999999999997,208.87499999999997,167.54999999999998,216.90190476190477,,233.62388888888887,60.310263131851585,,278.7513,0.04,0
28,2021-11-29 13:15:00+05:30,210.0,221.0,210.0,210.85,200,4900,229.08065810152488,-1,,229.08065810152488,208.84999999999997,213.66785714285712,171.50892857142858,217.16523809523812,,232.3942708333333,60.49543024368317,,275.68124800000004,0.04,0
29,2021-11-29 13:45:00+05:30,210.85,210.85,210.85,210.85,0,4900,226.44831530591654,-1,,226.44831530591654,210.11999999999995,216.17499999999995,175.46785714285716,216.78952380952387,,232.3942708333333,60.49543024368318,,272.73399808000005,0.04,0
30,2021-11-29 14:15:00+05:30,210.85,226.75,210.85,222.55,300,4900,226.44831530591654,-1,,226.44831530591654,212.73999999999992,219.1428571428571,179.70357142857145,217.63952380952387,,231.33619047619047,63.23367437190134,,269.90463815680005,0.04,0
31,2021-11-29 14:45:00+05:30,222.55,222.55,222.55,222.55,0,4900,226.44831530591654,-1,,226.44831530591654,215.3599999999999,222.03928571428568,183.94107142857146,218.09380952380957,,231.33619047619047,63.23367437190133,,267.18845263052805,0.04,0
32,2021-11-29 15:15:00+05:30,222.55,232.2,220.0,232.2,300,4800,212.86549240210502,1,212.86549240210502,,219.7999999999999,222.86071428571427,188.52321428571435,219.44857142857148,,231.08333333333331,65.519826318343,,264.5809145253069,0.04,0
33,2021-11-30 09:15:00+05:30,230.8,230.8,195.75,200.0,300,4900,229.8260065124814,-1,,229.8260065124814,217.62999999999994,221.43214285714285,192.4178571428572,216.40047619047624,,208.85,53.55360985638927,,262.07767794429463,0.06,0
34,2021-11-30 09:45:00+05:30,200.0,200.0,200.0,200.0,0,4900,214.18657701069833,-1,,214.18657701069833,215.45999999999995,215.78928571428568,196.09642857142862,213.5428571428572,,208.85,53.55360985638927,,258.098017267637,0.06,0
35,2021-11-30 10:15:00+05:30,200.0,200.0,200.0,200.0,0,4900,212.15992315202715,-1,,212.15992315202715,210.94999999999996,213.9928571428571,199.95357142857148,211.43761904761914,,208.85,53.55360985638927,,254.35713623157875,0.06,0
36,2021-11-30 10:45:00+05:30,200.0,200.0,200.0,200.0,200,4900,210.42279127316613,-1,,210.42279127316613,206.43999999999997,211.84999999999997,201.8303571428572,209.57190476190485,,205.31,53.55360985638927,,250.84070805768403,0.06,0
37,2021-11-30 11:15:00+05:30,200.0,230.05,200.0,230.05,500,4800,201.79832176585762,1,201.79832176585762,,206.00999999999993,211.60357142857143,203.7410714285715,211.99857142857155,,212.67166666666668,62.2157022251973,,247.535265574223,0.06,0
38,2021-11-30 11:45:00+05:30,230.05,230.05,200.0,207.5,600,5100,201.79832176585762,1,201.79832176585762,,207.50999999999993,211.81785714285712,204.90178571428578,211.4514285714287,,212.6135416666667,54.06697680119306,,244.4281496397696,0.06,0
39,2021-11-30 12:15:00+05:30,207.5,207.5,191.7,191.7,200,5500,215.2542942128393,-1,,215.2542942128393,205.84999999999997,210.54999999999998,205.79107142857148,208.7690476190477,,210.875,49.20417207986617,,241.50746066138342,0.08,0
40,2021-11-30 12:45:00+05:30,191.7,195.0,185.0,195.0,600,5200,204.8465378967194,-1,,204.8465378967194,204.84999999999997,209.51785714285714,207.02321428571435,206.6957142857144,,206.07291666666666,50.21139645013629,,237.52286380847275,0.1,0
41,2021-11-30 13:15:00+05:30,195.0,195.0,176.0,176.0,400,5400,200.9398896257595,-1,,200.9398896257595,200.04999999999995,207.08928571428572,207.98214285714292,202.22666666666677,,202.68154761904762,44.71389864767878,,232.27057742762548,0.12000000000000001,0
42,2021-11-30 13:45:00+05:30,176.0,183.3,165.0,183.3,900,5500,189.99847682207957,-1,,189.99847682207957,190.69999999999996,205.1214285714286,209.39464285714294,199.05476190476202,,196.48333333333335,47.109921303759336,,225.51810813631042,0.14,0
43,2021-11-30 14:15:00+05:30,183.3,190.0,165.95,190.0,1100,5300,160.95487700964608,1,160.95487700964608,,187.19999999999996,203.6321428571429,209.9035714285715,197.03857142857152,180.99886363636367,193.16041666666666,49.282470747286105,,217.04557299722697,0.14,0
44,2021-11-30 14:45:00+05:30,190.0,200.75,179.85,179.85,700,5400,172.72560886541095,1,172.72560886541095,,184.82999999999996,200.58214285714286,209.8625000000001,193.86761904761917,182.8136363636364,192.35303030303032,46.18723760331109,,209.7591927776152,0.14,0
45,2021-11-30 15:15:00+05:30,179.85,209.1,179.85,209.1,1100,5700,175.23266474178078,1,175.23266474178078,,187.64999999999995,199.62142857142857,210.83035714285725,195.00333333333344,185.29318181818186,193.51919191919194,54.96519878629115,165.0,,0.02,1
